investor,investor,pagerank
2365,2365,1.3970602189617621e-08
2366,2366,1.3970602189617621e-08
2367,2367,1.3970602189617621e-08
2368,2368,1.3970602189617621e-08
2369,2369,1.3970602189617621e-08
2370,2370,1.7901797997192797e-05
2371,2371,1.3970602189617621e-08
2372,2372,1.3970602189617621e-08
2373,2373,1.3970602189617621e-08
2374,2374,1.3970602189617621e-08
2375,2375,1.3970602189617621e-08
2376,2376,1.3970602189617621e-08
2377,2377,1.8844962759105987e-05
2378,2378,1.3970602189617621e-08
2379,2379,1.3970602189617621e-08
2380,2380,1.3970602189617621e-08
2381,2381,1.3970602189617621e-08
2382,2382,1.3970602189617621e-08
2383,2383,1.3970602189617621e-08
2384,2384,1.3970602189617621e-08
2385,2385,1.3970602189617621e-08
2386,2386,1.3970602189617621e-08
2387,2387,1.3970602189617621e-08
2388,2388,3.6636520330720565e-08
2389,2389,1.3970602189617621e-08
2390,2390,1.3970602189617621e-08
2391,2391,1.3970602189617621e-08
2392,2392,1.3970602189617621e-08
2393,2393,1.3970602189617621e-08
2394,2394,1.3970602189617621e-08
2395,2395,1.3970602189617621e-08
2396,2396,1.3970602189617621e-08
2397,2397,1.3970602189617621e-08
2398,2398,1.3970602189617621e-08
2399,2399,1.3970602189617621e-08
2400,2400,1.3970602189617621e-08
2401,2401,1.3970602189617621e-08
2402,2402,1.3970602189617621e-08
2403,2403,1.3970602189617621e-08
2404,2404,2.855942893111842e-08
2405,2405,1.3970602189617621e-08
2406,2406,1.3970602189617621e-08
2407,2407,1.3970602189617621e-08
2408,2408,1.3970602189617621e-08
2409,2409,1.3970602189617621e-08
2410,2410,1.3970602189617621e-08
2411,2411,1.3970602189617621e-08
2412,2412,1.3970602189617621e-08
2413,2413,1.3970602189617621e-08
2414,2414,1.3970602189617621e-08
2415,2415,1.3970602189617621e-08
2416,2416,1.3970602189617621e-08
2417,2417,1.3970602189617621e-08
2418,2418,1.3970602189617621e-08
2419,2419,1.7617808874993827e-08
2420,2420,1.3970602189617621e-08
2421,2421,1.3970602189617621e-08
2422,2422,1.3970602189617621e-08
2423,2423,1.3970602189617621e-08
2424,2424,1.3970602189617621e-08
2425,2425,1.3970602189617621e-08
2426,2426,1.3970602189617621e-08
2427,2427,2.855942893111884e-08
2428,2428,1.3970602189617621e-08
2429,2429,1.3970602189617621e-08
2430,2430,1.3970602189617621e-08
2431,2431,1.3970602189617621e-08
2432,2432,1.3970602189617621e-08
2433,2433,1.3970602189617621e-08
2434,2434,1.3970602189617621e-08
2435,2435,1.3970602189617621e-08
2436,2436,1.3970602189617621e-08
2437,2437,2.8559428931118555e-08
2438,2438,3.481020270978256e-06
2439,2439,1.3970602189617621e-08
2440,2440,1.3970602189617621e-08
2441,2441,1.3970602189617621e-08
2442,2442,1.3970602189617621e-08
2443,2443,1.3970602189617621e-08
2444,2444,1.3970602189617621e-08
2445,2445,1.3970602189617621e-08
2446,2446,1.3970602189617621e-08
2447,2447,1.3970602189617621e-08
2448,2448,1.3970602189617621e-08
2449,2449,1.3970602189617621e-08
2450,2450,1.3970602189617621e-08
2451,2451,1.3970602189617621e-08
2452,2452,1.3970602189617621e-08
2453,2453,1.3970602189617621e-08
2454,2454,1.3970602189617621e-08
2455,2455,1.3970602189617621e-08
2456,2456,1.3970602189617621e-08
2457,2457,1.3970602189617621e-08
2458,2458,1.3970602189617621e-08
2459,2459,1.3970602189617621e-08
2460,2460,1.3970602189617621e-08
2461,2461,1.3970602189617621e-08
2462,2462,1.3970602189617621e-08
2463,2463,1.3970602189617621e-08
2464,2464,1.3970602189617621e-08
2465,2465,1.3970602189617621e-08
2466,2466,1.3970602189617621e-08
2467,2467,1.3970602189617621e-08
2468,2468,1.3970602189617621e-08
2469,2469,1.3970602189617621e-08
2470,2470,1.3970602189617621e-08
2471,2471,1.3970602189617621e-08
2472,2472,1.3970602189617621e-08
2473,2473,1.3970602189617621e-08
2474,2474,1.3970602189617621e-08
2475,2475,1.3970602189617621e-08
2476,2476,1.3970602189617621e-08
2477,2477,1.3970602189617621e-08
2478,2478,1.3970602189617621e-08
2479,2479,1.3970602189617621e-08
2480,2480,1.3970602189617621e-08
2481,2481,1.3970602189617621e-08
2482,2482,1.3970602189617621e-08
2483,2483,1.3970602189617621e-08
2484,2484,2.8559428931118426e-08
2485,2485,2.335490424363444e-06
2486,2486,1.3970602189617621e-08
2487,2487,1.3970602189617621e-08
2488,2488,1.3970602189617621e-08
2489,2489,1.3970602189617621e-08
2490,2490,1.3970602189617621e-08
2491,2491,1.3970602189617621e-08
2492,2492,1.3970602189617621e-08
2493,2493,1.3970602189617621e-08
2494,2494,1.3970602189617621e-08
2495,2495,1.7901797997192892e-05
2496,2496,1.3970602189617621e-08
2497,2497,1.3970602189617621e-08
2498,2498,2.6589542403927784e-06
2499,2499,1.3970602189617621e-08
2500,2500,1.3970602189617621e-08
2501,2501,1.3970602189617621e-08
2502,2502,1.3970602189617621e-08
2503,2503,1.3970602189617621e-08
2504,2504,1.3970602189617621e-08
2505,2505,1.3970602189617621e-08
2506,2506,1.3970602189617621e-08
2507,2507,1.3970602189617621e-08
2508,2508,1.3970602189617621e-08
2509,2509,1.3970602189617621e-08
2510,2510,1.3970602189617621e-08
2511,2511,1.3970602189617621e-08
2512,2512,1.3970602189617621e-08
2513,2513,1.3970602189617621e-08
2514,2514,1.3970602189617621e-08
2515,2515,1.3970602189617621e-08
2516,2516,1.3970602189617621e-08
2517,2517,1.3970602189617621e-08
2518,2518,1.3970602189617621e-08
2519,2519,1.3970602189617621e-08
2520,2520,1.3970602189617621e-08
2521,2521,1.3970602189617621e-08
2522,2522,1.3970602189617621e-08
2523,2523,1.3970602189617621e-08
2524,2524,1.3970602189617621e-08
2525,2525,1.3970602189617621e-08
2526,2526,1.3970602189617621e-08
2527,2527,1.3970602189617621e-08
2528,2528,1.3970602189617621e-08
2529,2529,1.3970602189617621e-08
2530,2530,1.3970602189617621e-08
2531,2531,1.3970602189617621e-08
2532,2532,1.3970602189617621e-08
2533,2533,1.3970602189617621e-08
2534,2534,1.3970602189617621e-08
2535,2535,1.3970602189617621e-08
2536,2536,1.3970602189617621e-08
2537,2537,1.3970602189617621e-08
2538,2538,1.3970602189617621e-08
2539,2539,1.3970602189617621e-08
2540,2540,1.3970602189617621e-08
2541,2541,1.3970602189617621e-08
2542,2542,1.3970602189617621e-08
2543,2543,2.85594289311189e-08
2544,2544,1.3970602189617621e-08
2545,2545,1.3970602189617621e-08
2546,2546,1.3970602189617621e-08
2547,2547,1.3970602189617621e-08
2548,2548,3.5964623435586614e-08
2549,2549,1.3970602189617621e-08
2550,2550,1.3970602189617621e-08
2551,2551,1.3970602189617621e-08
2552,2552,1.3970602189617621e-08
2553,2553,1.3970602189617621e-08
2554,2554,1.3970602189617621e-08
2555,2555,1.3970602189617621e-08
2556,2556,1.3970602189617621e-08
2557,2557,1.3970602189617621e-08
2558,2558,1.3970602189617621e-08
2559,2559,1.3970602189617621e-08
2560,2560,1.3970602189617621e-08
2561,2561,1.3970602189617621e-08
2562,2562,1.3970602189617621e-08
2563,2563,1.3970602189617621e-08
2564,2564,1.3970602189617621e-08
2565,2565,1.3970602189617621e-08
2566,2566,1.789898699132873e-05
2567,2567,3.565919124688756e-05
2568,2568,3.592287054337247e-05
2569,2569,1.3970602189617621e-08
2570,2570,2.1375796694086633e-08
2571,2571,2.8780991198555645e-08
2572,2572,1.3970602189617621e-08
2573,2573,1.3970602189617621e-08
2574,2574,4.8232760187217226e-08
2575,2575,1.3970602189617621e-08
2576,2576,1.3970602189617621e-08
2577,2577,1.3970602189617621e-08
2578,2578,1.3970602189617621e-08
2579,2579,1.3970602189617621e-08
2580,2580,1.3970602189617621e-08
2581,2581,1.3970602189617621e-08
2582,2582,1.3970602189617621e-08
2583,2583,1.3970602189617621e-08
2584,2584,1.3970602189617621e-08
2585,2585,2.12650155603689e-08
2586,2586,1.3970602189617621e-08
2587,2587,1.3970602189617621e-08
2588,2588,1.3970602189617621e-08
2589,2589,1.3970602189617621e-08
2590,2590,1.3970602189617621e-08
2591,2591,1.3970602189617621e-08
2592,2592,1.3970602189617621e-08
2593,2593,1.3970602189617621e-08
2594,2594,1.3970602189617621e-08
2595,2595,1.3970602189617621e-08
2596,2596,1.3970602189617621e-08
2597,2597,1.3970602189617621e-08
2598,2598,1.3970602189617621e-08
2599,2599,1.3970602189617621e-08
2600,2600,1.3970602189617621e-08
2601,2601,2.12650155603689e-08
2602,2602,1.3970602189617621e-08
2603,2603,1.3970602189617621e-08
2604,2604,1.3970602189617621e-08
2605,2605,1.3970602189617621e-08
2606,2606,1.3970602189617621e-08
2607,2607,1.3970602189617621e-08
2608,2608,1.3970602189617621e-08
2609,2609,1.3970602189617621e-08
2610,2610,1.3970602189617621e-08
2611,2611,1.3970602189617621e-08
2612,2612,1.3970602189617621e-08
2613,2613,1.3970602189617621e-08
2614,2614,1.3970602189617621e-08
2615,2615,1.3970602189617621e-08
2616,2616,1.3970602189617621e-08
2617,2617,1.3970602189617621e-08
2618,2618,1.3970602189617621e-08
2619,2619,1.3970602189617621e-08
2620,2620,1.3970602189617621e-08
2621,2621,1.3970602189617621e-08
2622,2622,2.5091104493568444e-08
2623,2623,5.137522606104355e-08
2624,2624,1.3970602189617621e-08
2625,2625,2.622476228817197e-05
2626,2626,1.3970602189617621e-08
2627,2627,1.3970602189617621e-08
2628,2628,3.5183187390241434e-08
2629,2629,3.5183187390241434e-08
2630,2630,1.3970602189617621e-08
2631,2631,3.5183187390241434e-08
2632,2632,2.7862430734189014e-08
2633,2633,3.356936054849093e-08
2634,2634,2.1375796694086633e-08
2635,2635,7.325712518917798e-06
2636,2636,1.3970602189617621e-08
2637,2637,1.3970602189617621e-08
2638,2638,1.3970602189617621e-08
2639,2639,1.3970602189617621e-08
2640,2640,1.3970602189617621e-08
2641,2641,1.3970602189617621e-08
2642,2642,1.440770017850752e-05
2643,2643,1.3970602189617621e-08
2644,2644,1.3970602189617621e-08
2645,2645,1.3970602189617621e-08
2646,2646,1.3970602189617621e-08
2647,2647,1.0097752114186937e-05
2648,2648,1.3970602189617621e-08
2649,2649,1.3970602189617621e-08
2650,2650,1.3970602189617621e-08
2651,2651,1.3970602189617621e-08
2652,2652,1.3970602189617621e-08
2653,2653,1.3970602189617621e-08
2654,2654,1.3970602189617621e-08
2655,2655,1.3970602189617621e-08
2656,2656,1.3970602189617621e-08
2657,2657,1.89805338069897e-08
2658,2658,2.855942893111885e-08
2659,2659,1.3970602189617621e-08
2660,2660,1.3970602189617621e-08
2661,2661,2.8559428931118532e-08
2662,2662,1.3970602189617621e-08
2663,2663,1.3970602189617621e-08
2664,2664,1.3970602189617621e-08
2665,2665,1.3970602189617621e-08
2666,2666,2.1375796694086633e-08
2667,2667,1.3970602189617621e-08
2668,2668,1.3970602189617621e-08
2669,2669,1.89805338069897e-08
2670,2670,2.3905257159603388e-08
2671,2671,2.6274947177739668e-08
2672,2672,6.610278462202002e-08
2673,2673,1.3970602189617621e-08
2674,2674,2.8559428931118836e-08
2675,2675,1.3970602189617621e-08
2676,2676,2.855942893111883e-08
2677,2677,1.3970602189617621e-08
2678,2678,1.3970602189617621e-08
2679,2679,1.3970602189617621e-08
2680,2680,7.132187785962026e-07
2681,2681,1.3970602189617621e-08
2682,2682,6.808286690527939e-07
2683,2683,2.742996862250669e-06
2684,2684,6.808286690527939e-07
2685,2685,1.819147449075677e-06
2686,2686,1.790179799719283e-05
2687,2687,1.3970602189617621e-08
2688,2688,2.8559428931118783e-08
2689,2689,1.3970602189617621e-08
2690,2690,1.3970602189617621e-08
2691,2691,1.3970602189617621e-08
2692,2692,1.3970602189617621e-08
2693,2693,1.3970602189617621e-08
2694,2694,1.3970602189617621e-08
2695,2695,1.3970602189617621e-08
2696,2696,1.3970602189617621e-08
2697,2697,1.3970602189617621e-08
2698,2698,1.3970602189617621e-08
2699,2699,1.3970602189617621e-08
2700,2700,6.952095987852828e-08
2701,2701,1.3970602189617621e-08
2702,2702,1.3970602189617621e-08
2703,2703,1.3970602189617621e-08
2704,2704,1.3970602189617621e-08
2705,2705,1.3970602189617621e-08
2706,2706,1.3970602189617621e-08
2707,2707,1.3970602189617621e-08
2708,2708,1.3970602189617621e-08
2709,2709,1.3970602189617621e-08
2710,2710,1.3970602189617621e-08
2711,2711,1.3970602189617621e-08
2712,2712,1.3970602189617621e-08
2713,2713,1.3970602189617621e-08
2714,2714,1.3970602189617621e-08
2715,2715,1.3970602189617621e-08
2716,2716,1.3970602189617621e-08
2717,2717,1.3970602189617621e-08
2718,2718,1.3970602189617621e-08
2719,2719,1.3970602189617621e-08
2720,2720,1.3970602189617621e-08
2721,2721,1.8833544436785545e-08
2722,2722,1.3970602189617621e-08
2723,2723,1.3970602189617621e-08
2724,2724,1.3970602189617621e-08
2725,2725,1.1694662783518663e-07
2726,2726,1.3970602189617621e-08
2727,2727,1.3970602189617621e-08
2728,2728,1.3970602189617621e-08
2729,2729,1.3970602189617621e-08
2730,2730,1.3970602189617621e-08
2731,2731,1.3970602189617621e-08
2732,2732,1.3970602189617621e-08
2733,2733,5.6458320978526293e-08
2734,2734,1.3970602189617621e-08
2735,2735,1.3970602189617621e-08
2736,2736,1.3970602189617621e-08
2737,2737,1.3970602189617621e-08
2738,2738,1.3970602189617621e-08
2739,2739,1.3970602189617621e-08
2740,2740,1.3970602189617621e-08
2741,2741,1.3970602189617621e-08
2742,2742,1.3970602189617621e-08
2743,2743,1.3970602189617621e-08
2744,2744,1.3970602189617621e-08
2745,2745,1.3970602189617621e-08
2746,2746,1.3970602189617621e-08
2747,2747,1.3970602189617621e-08
2748,2748,1.3970602189617621e-08
2749,2749,1.3970602189617621e-08
2750,2750,1.3970602189617621e-08
2751,2751,1.3970602189617621e-08
2752,2752,1.3970602189617621e-08
2753,2753,1.3970602189617621e-08
2754,2754,1.3970602189617621e-08
2755,2755,1.3970602189617621e-08
2756,2756,1.3970602189617621e-08
2757,2757,1.3970602189617621e-08
2758,2758,1.7901797997192404e-05
2759,2759,1.3970602189617621e-08
2760,2760,1.3970602189617621e-08
2761,2761,1.3970602189617621e-08
2762,2762,1.3970602189617621e-08
2763,2763,8.516162659314529e-08
2764,2764,1.3970602189617621e-08
2765,2765,1.3970602189617621e-08
2766,2766,1.3970602189617621e-08
2767,2767,1.3970602189617621e-08
2768,2768,1.3970602189617621e-08
2769,2769,1.3970602189617621e-08
2770,2770,1.3970602189617621e-08
2771,2771,1.7901797997192658e-05
2772,2772,1.3970602189617621e-08
2773,2773,1.3970602189617621e-08
2774,2774,1.3970602189617621e-08
2775,2775,1.3970602189617621e-08
2776,2776,1.3970602189617621e-08
2777,2777,2.8559428931118204e-08
2778,2778,1.3970602189617621e-08
2779,2779,1.3970602189617621e-08
2780,2780,1.3970602189617621e-08
2781,2781,1.3970602189617621e-08
2782,2782,2.8559428931118787e-08
2783,2783,1.3970602189617621e-08
2784,2784,1.3970602189617621e-08
2785,2785,1.3970602189617621e-08
2786,2786,1.3970602189617621e-08
2787,2787,1.3970602189617621e-08
2788,2788,1.3970602189617621e-08
2789,2789,1.3970602189617621e-08
2790,2790,1.3970602189617621e-08
2791,2791,1.3970602189617621e-08
2792,2792,1.3970602189617621e-08
2793,2793,1.3970602189617621e-08
2794,2794,1.3970602189617621e-08
2795,2795,1.3970602189617621e-08
2796,2796,1.3970602189617621e-08
2797,2797,1.3970602189617621e-08
2798,2798,1.3970602189617621e-08
2799,2799,1.3970602189617621e-08
2800,2800,1.3970602189617621e-08
2801,2801,1.3970602189617621e-08
2802,2802,1.3970602189617621e-08
2803,2803,1.3970602189617621e-08
2804,2804,1.3970602189617621e-08
2805,2805,1.3970602189617621e-08
2806,2806,1.3970602189617621e-08
2807,2807,1.3970602189617621e-08
2808,2808,1.3970602189617621e-08
2809,2809,1.3970602189617621e-08
2810,2810,1.3970602189617621e-08
2811,2811,1.3970602189617621e-08
2812,2812,1.3970602189617621e-08
2813,2813,1.3970602189617621e-08
2814,2814,1.3970602189617621e-08
2815,2815,1.3970602189617621e-08
2816,2816,1.3970602189617621e-08
2817,2817,1.3970602189617621e-08
2818,2818,1.3970602189617621e-08
2819,2819,1.3970602189617621e-08
2820,2820,1.3970602189617621e-08
2821,2821,1.3970602189617621e-08
2822,2822,4.4525142981421475e-07
2823,2823,1.3970602189617621e-08
2824,2824,1.3970602189617621e-08
2825,2825,1.3970602189617621e-08
2826,2826,1.3970602189617621e-08
2827,2827,1.3970602189617621e-08
2828,2828,1.3970602189617621e-08
2829,2829,1.3970602189617621e-08
2830,2830,1.3970602189617621e-08
2831,2831,1.3970602189617621e-08
2832,2832,1.3970602189617621e-08
2833,2833,1.3970602189617621e-08
2834,2834,1.3970602189617621e-08
2835,2835,4.1869494237026316e-08
2836,2836,1.3970602189617621e-08
2837,2837,1.3970602189617621e-08
2838,2838,2.1265015560368563e-08
2839,2839,1.3970602189617621e-08
2840,2840,1.3970602189617621e-08
2841,2841,1.3970602189617621e-08
2842,2842,1.3970602189617621e-08
2843,2843,1.3970602189617621e-08
2844,2844,1.3970602189617621e-08
2845,2845,1.3970602189617621e-08
2846,2846,1.3970602189617621e-08
2847,2847,1.3970602189617621e-08
2848,2848,1.3970602189617621e-08
2849,2849,1.3970602189617621e-08
2850,2850,1.3970602189617621e-08
2851,2851,1.3970602189617621e-08
2852,2852,1.3970602189617621e-08
2853,2853,1.3970602189617621e-08
2854,2854,1.3970602189617621e-08
2855,2855,1.3970602189617621e-08
2856,2856,1.3970602189617621e-08
2857,2857,1.3970602189617621e-08
2858,2858,1.3970602189617621e-08
2859,2859,1.3970602189617621e-08
2860,2860,1.3970602189617621e-08
2861,2861,1.3970602189617621e-08
2862,2862,1.3970602189617621e-08
2863,2863,1.3970602189617621e-08
2864,2864,1.3970602189617621e-08
2865,2865,1.3970602189617621e-08
2866,2866,1.3970602189617621e-08
2867,2867,1.3970602189617621e-08
2868,2868,1.3970602189617621e-08
2869,2869,1.3970602189617621e-08
2870,2870,1.7901797997193024e-05
2871,2871,1.3970602189617621e-08
2872,2872,1.3970602189617621e-08
2873,2873,1.3970602189617621e-08
2874,2874,1.3970602189617621e-08
2875,2875,1.3970602189617621e-08
2876,2876,1.3970602189617621e-08
2877,2877,1.3970602189617621e-08
2878,2878,1.3970602189617621e-08
2879,2879,1.3970602189617621e-08
2880,2880,1.3970602189617621e-08
2881,2881,1.3970602189617621e-08
2882,2882,1.3970602189617621e-08
2883,2883,1.3970602189617621e-08
2884,2884,1.3970602189617621e-08
2885,2885,1.3970602189617621e-08
2886,2886,1.3970602189617621e-08
2887,2887,1.3970602189617621e-08
2888,2888,1.3970602189617621e-08
2889,2889,1.3970602189617621e-08
2890,2890,1.3970602189617621e-08
2891,2891,1.3970602189617621e-08
2892,2892,1.3970602189617621e-08
2893,2893,1.3970602189617621e-08
2894,2894,1.3970602189617621e-08
2895,2895,1.3970602189617621e-08
2896,2896,2.8559428931118697e-08
2897,2897,2.2560032143250877e-07
2898,2898,1.3970602189617621e-08
2899,2899,1.3970602189617621e-08
2900,2900,1.3970602189617621e-08
2901,2901,1.3970602189617621e-08
2902,2902,1.3970602189617621e-08
2903,2903,2.386567090908674e-05
2904,2904,1.3970602189617621e-08
2905,2905,1.3970602189617621e-08
2906,2906,1.3970602189617621e-08
2907,2907,1.3970602189617621e-08
2908,2908,1.3970602189617621e-08
2909,2909,1.3970602189617621e-08
2910,2910,1.3970602189617621e-08
2911,2911,1.3970602189617621e-08
2912,2912,1.3970602189617621e-08
2913,2913,1.3970602189617621e-08
2914,2914,1.3970602189617621e-08
2915,2915,1.3970602189617621e-08
2916,2916,1.3970602189617621e-08
2917,2917,1.3970602189617621e-08
2918,2918,1.3970602189617621e-08
2919,2919,1.3970602189617621e-08
2920,2920,1.3970602189617621e-08
2921,2921,1.3970602189617621e-08
2922,2922,1.3970602189617621e-08
2923,2923,1.3970602189617621e-08
2924,2924,1.3970602189617621e-08
2925,2925,1.3970602189617621e-08
2926,2926,1.3970602189617621e-08
2927,2927,1.3970602189617621e-08
2928,2928,1.3970602189617621e-08
2929,2929,1.3970602189617621e-08
2930,2930,1.3970602189617621e-08
2931,2931,1.3970602189617621e-08
2932,2932,1.3970602189617621e-08
2933,2933,1.3970602189617621e-08
2934,2934,3.845081278691277e-08
2935,2935,1.3970602189617621e-08
2936,2936,1.3970602189617621e-08
2937,2937,1.3970602189617621e-08
2938,2938,1.3970602189617621e-08
2939,2939,1.3970602189617621e-08
2940,2940,1.3970602189617621e-08
2941,2941,1.3970602189617621e-08
2942,2942,2.553067688201927e-07
2943,2943,1.3970602189617621e-08
2944,2944,1.3970602189617621e-08
2945,2945,1.3970602189617621e-08
2946,2946,1.3970602189617621e-08
2947,2947,1.3970602189617621e-08
2948,2948,1.3970602189617621e-08
2949,2949,1.3970602189617621e-08
2950,2950,1.3970602189617621e-08
2951,2951,1.3970602189617621e-08
2952,2952,1.3970602189617621e-08
