investor,pagerank
2718,1.3970602189617621e-08
2739,1.3970602189617621e-08
2741,1.3970602189617621e-08
2762,1.3970602189617621e-08
2752,1.3970602189617621e-08
2761,1.3970602189617621e-08
2760,1.3970602189617621e-08
2759,1.3970602189617621e-08
2757,1.3970602189617621e-08
2756,1.3970602189617621e-08
2755,1.3970602189617621e-08
2754,1.3970602189617621e-08
2753,1.3970602189617621e-08
2751,1.3970602189617621e-08
2742,1.3970602189617621e-08
2750,1.3970602189617621e-08
2749,1.3970602189617621e-08
2748,1.3970602189617621e-08
2747,1.3970602189617621e-08
2746,1.3970602189617621e-08
2745,1.3970602189617621e-08
2744,1.3970602189617621e-08
2743,1.3970602189617621e-08
2598,1.3970602189617621e-08
2596,1.3970602189617621e-08
2811,1.3970602189617621e-08
2463,1.3970602189617621e-08
2471,1.3970602189617621e-08
2470,1.3970602189617621e-08
2469,1.3970602189617621e-08
2468,1.3970602189617621e-08
2467,1.3970602189617621e-08
2466,1.3970602189617621e-08
2465,1.3970602189617621e-08
2464,1.3970602189617621e-08
2462,1.3970602189617621e-08
2473,1.3970602189617621e-08
2461,1.3970602189617621e-08
2460,1.3970602189617621e-08
2459,1.3970602189617621e-08
2458,1.3970602189617621e-08
2457,1.3970602189617621e-08
2456,1.3970602189617621e-08
2455,1.3970602189617621e-08
2454,1.3970602189617621e-08
2472,1.3970602189617621e-08
2474,1.3970602189617621e-08
2452,1.3970602189617621e-08
2487,1.3970602189617621e-08
2496,1.3970602189617621e-08
2494,1.3970602189617621e-08
2493,1.3970602189617621e-08
2492,1.3970602189617621e-08
2491,1.3970602189617621e-08
2490,1.3970602189617621e-08
2489,1.3970602189617621e-08
2488,1.3970602189617621e-08
2486,1.3970602189617621e-08
2475,1.3970602189617621e-08
2483,1.3970602189617621e-08
2482,1.3970602189617621e-08
2481,1.3970602189617621e-08
2480,1.3970602189617621e-08
2479,1.3970602189617621e-08
2478,1.3970602189617621e-08
2477,1.3970602189617621e-08
2476,1.3970602189617621e-08
2453,1.3970602189617621e-08
2451,1.3970602189617621e-08
2499,1.3970602189617621e-08
2415,1.3970602189617621e-08
2424,1.3970602189617621e-08
2423,1.3970602189617621e-08
2422,1.3970602189617621e-08
2421,1.3970602189617621e-08
2420,1.3970602189617621e-08
2418,1.3970602189617621e-08
2417,1.3970602189617621e-08
2416,1.3970602189617621e-08
2414,1.3970602189617621e-08
2426,1.3970602189617621e-08
2413,1.3970602189617621e-08
2412,1.3970602189617621e-08
2411,1.3970602189617621e-08
2410,1.3970602189617621e-08
2409,1.3970602189617621e-08
2408,1.3970602189617621e-08
2407,1.3970602189617621e-08
2406,1.3970602189617621e-08
2425,1.3970602189617621e-08
2428,1.3970602189617621e-08
2450,1.3970602189617621e-08
2441,1.3970602189617621e-08
2449,1.3970602189617621e-08
2448,1.3970602189617621e-08
2447,1.3970602189617621e-08
2446,1.3970602189617621e-08
2445,1.3970602189617621e-08
2444,1.3970602189617621e-08
2443,1.3970602189617621e-08
2442,1.3970602189617621e-08
2440,1.3970602189617621e-08
2429,1.3970602189617621e-08
2439,1.3970602189617621e-08
2436,1.3970602189617621e-08
2435,1.3970602189617621e-08
2434,1.3970602189617621e-08
2433,1.3970602189617621e-08
2432,1.3970602189617621e-08
2431,1.3970602189617621e-08
2430,1.3970602189617621e-08
2497,1.3970602189617621e-08
2500,1.3970602189617621e-08
2595,1.3970602189617621e-08
2557,1.3970602189617621e-08
2565,1.3970602189617621e-08
2564,1.3970602189617621e-08
2563,1.3970602189617621e-08
2562,1.3970602189617621e-08
2561,1.3970602189617621e-08
2560,1.3970602189617621e-08
2559,1.3970602189617621e-08
2558,1.3970602189617621e-08
2556,1.3970602189617621e-08
2572,1.3970602189617621e-08
2555,1.3970602189617621e-08
2554,1.3970602189617621e-08
2553,1.3970602189617621e-08
2552,1.3970602189617621e-08
2551,1.3970602189617621e-08
2550,1.3970602189617621e-08
2549,1.3970602189617621e-08
2547,1.3970602189617621e-08
2569,1.3970602189617621e-08
2573,1.3970602189617621e-08
2545,1.3970602189617621e-08
2586,1.3970602189617621e-08
2594,1.3970602189617621e-08
2593,1.3970602189617621e-08
2592,1.3970602189617621e-08
2591,1.3970602189617621e-08
2590,1.3970602189617621e-08
2589,1.3970602189617621e-08
2588,1.3970602189617621e-08
2587,1.3970602189617621e-08
2584,1.3970602189617621e-08
2575,1.3970602189617621e-08
2583,1.3970602189617621e-08
2582,1.3970602189617621e-08
2581,1.3970602189617621e-08
2580,1.3970602189617621e-08
2579,1.3970602189617621e-08
2578,1.3970602189617621e-08
2577,1.3970602189617621e-08
2576,1.3970602189617621e-08
2546,1.3970602189617621e-08
2544,1.3970602189617621e-08
2501,1.3970602189617621e-08
2511,1.3970602189617621e-08
2519,1.3970602189617621e-08
2518,1.3970602189617621e-08
2517,1.3970602189617621e-08
2516,1.3970602189617621e-08
2515,1.3970602189617621e-08
2514,1.3970602189617621e-08
2513,1.3970602189617621e-08
2512,1.3970602189617621e-08
2510,1.3970602189617621e-08
2521,1.3970602189617621e-08
2509,1.3970602189617621e-08
2508,1.3970602189617621e-08
2507,1.3970602189617621e-08
2506,1.3970602189617621e-08
2505,1.3970602189617621e-08
2504,1.3970602189617621e-08
2503,1.3970602189617621e-08
2502,1.3970602189617621e-08
2520,1.3970602189617621e-08
2522,1.3970602189617621e-08
2542,1.3970602189617621e-08
2533,1.3970602189617621e-08
2541,1.3970602189617621e-08
2540,1.3970602189617621e-08
2539,1.3970602189617621e-08
2538,1.3970602189617621e-08
2537,1.3970602189617621e-08
2536,1.3970602189617621e-08
2535,1.3970602189617621e-08
2534,1.3970602189617621e-08
2532,1.3970602189617621e-08
2523,1.3970602189617621e-08
2531,1.3970602189617621e-08
2530,1.3970602189617621e-08
2529,1.3970602189617621e-08
2528,1.3970602189617621e-08
2527,1.3970602189617621e-08
2526,1.3970602189617621e-08
2525,1.3970602189617621e-08
2524,1.3970602189617621e-08
2810,1.3970602189617621e-08
2812,1.3970602189617621e-08
1621,1.3970602189617621e-08
3058,1.3970602189617621e-08
3066,1.3970602189617621e-08
3065,1.3970602189617621e-08
3064,1.3970602189617621e-08
3063,1.3970602189617621e-08
3062,1.3970602189617621e-08
3061,1.3970602189617621e-08
3060,1.3970602189617621e-08
3059,1.3970602189617621e-08
3057,1.3970602189617621e-08
3068,1.3970602189617621e-08
3056,1.3970602189617621e-08
3055,1.3970602189617621e-08
3054,1.3970602189617621e-08
3053,1.3970602189617621e-08
3052,1.3970602189617621e-08
3051,1.3970602189617621e-08
3050,1.3970602189617621e-08
3049,1.3970602189617621e-08
3067,1.3970602189617621e-08
3069,1.3970602189617621e-08
3047,1.3970602189617621e-08
3080,1.3970602189617621e-08
3089,1.3970602189617621e-08
3088,1.3970602189617621e-08
3087,1.3970602189617621e-08
3085,1.3970602189617621e-08
3084,1.3970602189617621e-08
3083,1.3970602189617621e-08
3082,1.3970602189617621e-08
3081,1.3970602189617621e-08
3079,1.3970602189617621e-08
3070,1.3970602189617621e-08
3078,1.3970602189617621e-08
3077,1.3970602189617621e-08
3076,1.3970602189617621e-08
3075,1.3970602189617621e-08
3074,1.3970602189617621e-08
3073,1.3970602189617621e-08
3072,1.3970602189617621e-08
3071,1.3970602189617621e-08
3048,1.3970602189617621e-08
3046,1.3970602189617621e-08
3091,1.3970602189617621e-08
3011,1.3970602189617621e-08
3020,1.3970602189617621e-08
3019,1.3970602189617621e-08
3017,1.3970602189617621e-08
3016,1.3970602189617621e-08
3015,1.3970602189617621e-08
3014,1.3970602189617621e-08
3013,1.3970602189617621e-08
3012,1.3970602189617621e-08
3010,1.3970602189617621e-08
3022,1.3970602189617621e-08
3009,1.3970602189617621e-08
3008,1.3970602189617621e-08
3007,1.3970602189617621e-08
3006,1.3970602189617621e-08
3005,1.3970602189617621e-08
3004,1.3970602189617621e-08
3003,1.3970602189617621e-08
3002,1.3970602189617621e-08
3021,1.3970602189617621e-08
3023,1.3970602189617621e-08
3045,1.3970602189617621e-08
3036,1.3970602189617621e-08
3044,1.3970602189617621e-08
3043,1.3970602189617621e-08
3042,1.3970602189617621e-08
3041,1.3970602189617621e-08
3040,1.3970602189617621e-08
3039,1.3970602189617621e-08
3038,1.3970602189617621e-08
3037,1.3970602189617621e-08
3035,1.3970602189617621e-08
3024,1.3970602189617621e-08
3034,1.3970602189617621e-08
3033,1.3970602189617621e-08
3032,1.3970602189617621e-08
3031,1.3970602189617621e-08
3030,1.3970602189617621e-08
3029,1.3970602189617621e-08
3028,1.3970602189617621e-08
3026,1.3970602189617621e-08
3090,1.3970602189617621e-08
3092,1.3970602189617621e-08
2999,1.3970602189617621e-08
3150,1.3970602189617621e-08
3159,1.3970602189617621e-08
3158,1.3970602189617621e-08
3156,1.3970602189617621e-08
3155,1.3970602189617621e-08
3154,1.3970602189617621e-08
3153,1.3970602189617621e-08
3152,1.3970602189617621e-08
3151,1.3970602189617621e-08
3149,1.3970602189617621e-08
3161,1.3970602189617621e-08
3148,1.3970602189617621e-08
3147,1.3970602189617621e-08
3146,1.3970602189617621e-08
3145,1.3970602189617621e-08
3144,1.3970602189617621e-08
3143,1.3970602189617621e-08
3142,1.3970602189617621e-08
3141,1.3970602189617621e-08
3160,1.3970602189617621e-08
3162,1.3970602189617621e-08
3139,1.3970602189617621e-08
3174,1.3970602189617621e-08
3182,1.3970602189617621e-08
3181,1.3970602189617621e-08
3180,1.3970602189617621e-08
3179,1.3970602189617621e-08
3178,1.3970602189617621e-08
3177,1.3970602189617621e-08
3176,1.3970602189617621e-08
3175,1.3970602189617621e-08
3173,1.3970602189617621e-08
3163,1.3970602189617621e-08
3172,1.3970602189617621e-08
3171,1.3970602189617621e-08
3170,1.3970602189617621e-08
3169,1.3970602189617621e-08
3167,1.3970602189617621e-08
3166,1.3970602189617621e-08
3165,1.3970602189617621e-08
3164,1.3970602189617621e-08
3140,1.3970602189617621e-08
3138,1.3970602189617621e-08
3093,1.3970602189617621e-08
3103,1.3970602189617621e-08
3111,1.3970602189617621e-08
3110,1.3970602189617621e-08
3109,1.3970602189617621e-08
3108,1.3970602189617621e-08
3107,1.3970602189617621e-08
3106,1.3970602189617621e-08
3105,1.3970602189617621e-08
3104,1.3970602189617621e-08
3102,1.3970602189617621e-08
3113,1.3970602189617621e-08
3101,1.3970602189617621e-08
3100,1.3970602189617621e-08
3099,1.3970602189617621e-08
3098,1.3970602189617621e-08
3097,1.3970602189617621e-08
3096,1.3970602189617621e-08
3095,1.3970602189617621e-08
3094,1.3970602189617621e-08
3112,1.3970602189617621e-08
3114,1.3970602189617621e-08
3137,1.3970602189617621e-08
3127,1.3970602189617621e-08
3136,1.3970602189617621e-08
3135,1.3970602189617621e-08
3134,1.3970602189617621e-08
3133,1.3970602189617621e-08
3132,1.3970602189617621e-08
3131,1.3970602189617621e-08
3130,1.3970602189617621e-08
3128,1.3970602189617621e-08
3126,1.3970602189617621e-08
3115,1.3970602189617621e-08
3124,1.3970602189617621e-08
3123,1.3970602189617621e-08
3122,1.3970602189617621e-08
3121,1.3970602189617621e-08
3120,1.3970602189617621e-08
3118,1.3970602189617621e-08
3117,1.3970602189617621e-08
3116,1.3970602189617621e-08
3001,1.3970602189617621e-08
2998,1.3970602189617621e-08
2813,1.3970602189617621e-08
2871,1.3970602189617621e-08
2879,1.3970602189617621e-08
2878,1.3970602189617621e-08
2877,1.3970602189617621e-08
2876,1.3970602189617621e-08
2875,1.3970602189617621e-08
2874,1.3970602189617621e-08
2873,1.3970602189617621e-08
2872,1.3970602189617621e-08
2869,1.3970602189617621e-08
2881,1.3970602189617621e-08
2868,1.3970602189617621e-08
2867,1.3970602189617621e-08
2866,1.3970602189617621e-08
2865,1.3970602189617621e-08
2864,1.3970602189617621e-08
2863,1.3970602189617621e-08
2862,1.3970602189617621e-08
2861,1.3970602189617621e-08
2880,1.3970602189617621e-08
2882,1.3970602189617621e-08
2859,1.3970602189617621e-08
2893,1.3970602189617621e-08
2904,1.3970602189617621e-08
2902,1.3970602189617621e-08
2901,1.3970602189617621e-08
2900,1.3970602189617621e-08
2899,1.3970602189617621e-08
2898,1.3970602189617621e-08
2895,1.3970602189617621e-08
2894,1.3970602189617621e-08
2892,1.3970602189617621e-08
2883,1.3970602189617621e-08
2891,1.3970602189617621e-08
2890,1.3970602189617621e-08
2889,1.3970602189617621e-08
2888,1.3970602189617621e-08
2887,1.3970602189617621e-08
2886,1.3970602189617621e-08
2885,1.3970602189617621e-08
2884,1.3970602189617621e-08
2860,1.3970602189617621e-08
2858,1.3970602189617621e-08
2906,1.3970602189617621e-08
2824,1.3970602189617621e-08
2832,1.3970602189617621e-08
2831,1.3970602189617621e-08
2830,1.3970602189617621e-08
2829,1.3970602189617621e-08
2828,1.3970602189617621e-08
2827,1.3970602189617621e-08
2826,1.3970602189617621e-08
2825,1.3970602189617621e-08
2823,1.3970602189617621e-08
2834,1.3970602189617621e-08
2821,1.3970602189617621e-08
2820,1.3970602189617621e-08
2819,1.3970602189617621e-08
2818,1.3970602189617621e-08
2817,1.3970602189617621e-08
2816,1.3970602189617621e-08
2815,1.3970602189617621e-08
2814,1.3970602189617621e-08
2833,1.3970602189617621e-08
2836,1.3970602189617621e-08
2857,1.3970602189617621e-08
2848,1.3970602189617621e-08
2856,1.3970602189617621e-08
2855,1.3970602189617621e-08
2854,1.3970602189617621e-08
2853,1.3970602189617621e-08
2852,1.3970602189617621e-08
2851,1.3970602189617621e-08
2850,1.3970602189617621e-08
2849,1.3970602189617621e-08
2847,1.3970602189617621e-08
2837,1.3970602189617621e-08
2846,1.3970602189617621e-08
2845,1.3970602189617621e-08
2844,1.3970602189617621e-08
2843,1.3970602189617621e-08
2842,1.3970602189617621e-08
2841,1.3970602189617621e-08
2840,1.3970602189617621e-08
2839,1.3970602189617621e-08
2905,1.3970602189617621e-08
2907,1.3970602189617621e-08
2997,1.3970602189617621e-08
2966,1.3970602189617621e-08
2974,1.3970602189617621e-08
2973,1.3970602189617621e-08
2972,1.3970602189617621e-08
2971,1.3970602189617621e-08
2970,1.3970602189617621e-08
2969,1.3970602189617621e-08
2968,1.3970602189617621e-08
2967,1.3970602189617621e-08
2965,1.3970602189617621e-08
2976,1.3970602189617621e-08
2964,1.3970602189617621e-08
2963,1.3970602189617621e-08
2961,1.3970602189617621e-08
2960,1.3970602189617621e-08
2959,1.3970602189617621e-08
2958,1.3970602189617621e-08
2957,1.3970602189617621e-08
2956,1.3970602189617621e-08
2975,1.3970602189617621e-08
2977,1.3970602189617621e-08
2954,1.3970602189617621e-08
2988,1.3970602189617621e-08
2996,1.3970602189617621e-08
2995,1.3970602189617621e-08
2994,1.3970602189617621e-08
2993,1.3970602189617621e-08
2992,1.3970602189617621e-08
2991,1.3970602189617621e-08
2990,1.3970602189617621e-08
2989,1.3970602189617621e-08
2987,1.3970602189617621e-08
2978,1.3970602189617621e-08
2986,1.3970602189617621e-08
2985,1.3970602189617621e-08
2984,1.3970602189617621e-08
2983,1.3970602189617621e-08
2982,1.3970602189617621e-08
2981,1.3970602189617621e-08
2980,1.3970602189617621e-08
2979,1.3970602189617621e-08
2955,1.3970602189617621e-08
2952,1.3970602189617621e-08
2908,1.3970602189617621e-08
2918,1.3970602189617621e-08
2926,1.3970602189617621e-08
2925,1.3970602189617621e-08
2924,1.3970602189617621e-08
2923,1.3970602189617621e-08
2922,1.3970602189617621e-08
2921,1.3970602189617621e-08
2920,1.3970602189617621e-08
2919,1.3970602189617621e-08
2917,1.3970602189617621e-08
2928,1.3970602189617621e-08
2916,1.3970602189617621e-08
2915,1.3970602189617621e-08
2914,1.3970602189617621e-08
2913,1.3970602189617621e-08
2912,1.3970602189617621e-08
2911,1.3970602189617621e-08
2910,1.3970602189617621e-08
2909,1.3970602189617621e-08
2927,1.3970602189617621e-08
2929,1.3970602189617621e-08
2951,1.3970602189617621e-08
2941,1.3970602189617621e-08
2950,1.3970602189617621e-08
2949,1.3970602189617621e-08
2948,1.3970602189617621e-08
2947,1.3970602189617621e-08
2946,1.3970602189617621e-08
2945,1.3970602189617621e-08
2944,1.3970602189617621e-08
2943,1.3970602189617621e-08
2940,1.3970602189617621e-08
2930,1.3970602189617621e-08
2939,1.3970602189617621e-08
2938,1.3970602189617621e-08
2937,1.3970602189617621e-08
2936,1.3970602189617621e-08
2935,1.3970602189617621e-08
2933,1.3970602189617621e-08
2932,1.3970602189617621e-08
2931,1.3970602189617621e-08
2405,1.3970602189617621e-08
2403,1.3970602189617621e-08
2402,1.3970602189617621e-08
1882,1.3970602189617621e-08
1890,1.3970602189617621e-08
1889,1.3970602189617621e-08
1888,1.3970602189617621e-08
1887,1.3970602189617621e-08
1886,1.3970602189617621e-08
1885,1.3970602189617621e-08
1884,1.3970602189617621e-08
1883,1.3970602189617621e-08
1881,1.3970602189617621e-08
1892,1.3970602189617621e-08
1880,1.3970602189617621e-08
1879,1.3970602189617621e-08
1878,1.3970602189617621e-08
1876,1.3970602189617621e-08
1875,1.3970602189617621e-08
1874,1.3970602189617621e-08
1873,1.3970602189617621e-08
1872,1.3970602189617621e-08
1891,1.3970602189617621e-08
1893,1.3970602189617621e-08
1870,1.3970602189617621e-08
1906,1.3970602189617621e-08
1914,1.3970602189617621e-08
1913,1.3970602189617621e-08
1912,1.3970602189617621e-08
1911,1.3970602189617621e-08
1910,1.3970602189617621e-08
1909,1.3970602189617621e-08
1908,1.3970602189617621e-08
1907,1.3970602189617621e-08
1905,1.3970602189617621e-08
1894,1.3970602189617621e-08
1904,1.3970602189617621e-08
1903,1.3970602189617621e-08
1902,1.3970602189617621e-08
1901,1.3970602189617621e-08
1900,1.3970602189617621e-08
1898,1.3970602189617621e-08
1897,1.3970602189617621e-08
1895,1.3970602189617621e-08
1871,1.3970602189617621e-08
1869,1.3970602189617621e-08
1916,1.3970602189617621e-08
1831,1.3970602189617621e-08
1842,1.3970602189617621e-08
1841,1.3970602189617621e-08
1838,1.3970602189617621e-08
1837,1.3970602189617621e-08
1836,1.3970602189617621e-08
1835,1.3970602189617621e-08
1834,1.3970602189617621e-08
1833,1.3970602189617621e-08
1830,1.3970602189617621e-08
1844,1.3970602189617621e-08
1829,1.3970602189617621e-08
1828,1.3970602189617621e-08
1827,1.3970602189617621e-08
1826,1.3970602189617621e-08
1825,1.3970602189617621e-08
1824,1.3970602189617621e-08
1823,1.3970602189617621e-08
1822,1.3970602189617621e-08
1843,1.3970602189617621e-08
1845,1.3970602189617621e-08
1868,1.3970602189617621e-08
1858,1.3970602189617621e-08
1867,1.3970602189617621e-08
1866,1.3970602189617621e-08
1865,1.3970602189617621e-08
1864,1.3970602189617621e-08
1863,1.3970602189617621e-08
1862,1.3970602189617621e-08
1861,1.3970602189617621e-08
1859,1.3970602189617621e-08
1857,1.3970602189617621e-08
1847,1.3970602189617621e-08
1856,1.3970602189617621e-08
1854,1.3970602189617621e-08
1853,1.3970602189617621e-08
1852,1.3970602189617621e-08
1851,1.3970602189617621e-08
1850,1.3970602189617621e-08
1849,1.3970602189617621e-08
1848,1.3970602189617621e-08
1915,1.3970602189617621e-08
1917,1.3970602189617621e-08
1820,1.3970602189617621e-08
1978,1.3970602189617621e-08
1986,1.3970602189617621e-08
1985,1.3970602189617621e-08
1984,1.3970602189617621e-08
1983,1.3970602189617621e-08
1982,1.3970602189617621e-08
1981,1.3970602189617621e-08
1980,1.3970602189617621e-08
1979,1.3970602189617621e-08
1977,1.3970602189617621e-08
1988,1.3970602189617621e-08
1976,1.3970602189617621e-08
1975,1.3970602189617621e-08
1974,1.3970602189617621e-08
1973,1.3970602189617621e-08
1972,1.3970602189617621e-08
1971,1.3970602189617621e-08
1970,1.3970602189617621e-08
1969,1.3970602189617621e-08
1987,1.3970602189617621e-08
1989,1.3970602189617621e-08
1966,1.3970602189617621e-08
2000,1.3970602189617621e-08
2008,1.3970602189617621e-08
2007,1.3970602189617621e-08
2006,1.3970602189617621e-08
2005,1.3970602189617621e-08
2004,1.3970602189617621e-08
2003,1.3970602189617621e-08
2002,1.3970602189617621e-08
2001,1.3970602189617621e-08
1999,1.3970602189617621e-08
1990,1.3970602189617621e-08
1998,1.3970602189617621e-08
1997,1.3970602189617621e-08
1996,1.3970602189617621e-08
1995,1.3970602189617621e-08
1994,1.3970602189617621e-08
1993,1.3970602189617621e-08
1992,1.3970602189617621e-08
1991,1.3970602189617621e-08
1968,1.3970602189617621e-08
1965,1.3970602189617621e-08
1918,1.3970602189617621e-08
1928,1.3970602189617621e-08
1937,1.3970602189617621e-08
1936,1.3970602189617621e-08
1935,1.3970602189617621e-08
1934,1.3970602189617621e-08
1932,1.3970602189617621e-08
1931,1.3970602189617621e-08
1930,1.3970602189617621e-08
1929,1.3970602189617621e-08
1927,1.3970602189617621e-08
1939,1.3970602189617621e-08
1926,1.3970602189617621e-08
1925,1.3970602189617621e-08
1924,1.3970602189617621e-08
1923,1.3970602189617621e-08
1922,1.3970602189617621e-08
1921,1.3970602189617621e-08
1920,1.3970602189617621e-08
1919,1.3970602189617621e-08
1938,1.3970602189617621e-08
1940,1.3970602189617621e-08
1964,1.3970602189617621e-08
1954,1.3970602189617621e-08
1963,1.3970602189617621e-08
1962,1.3970602189617621e-08
1961,1.3970602189617621e-08
1960,1.3970602189617621e-08
1959,1.3970602189617621e-08
1958,1.3970602189617621e-08
1956,1.3970602189617621e-08
1955,1.3970602189617621e-08
1952,1.3970602189617621e-08
1941,1.3970602189617621e-08
1951,1.3970602189617621e-08
1950,1.3970602189617621e-08
1949,1.3970602189617621e-08
1946,1.3970602189617621e-08
1945,1.3970602189617621e-08
1944,1.3970602189617621e-08
1943,1.3970602189617621e-08
1942,1.3970602189617621e-08
1821,1.3970602189617621e-08
1819,1.3970602189617621e-08
2401,1.3970602189617621e-08
1682,1.3970602189617621e-08
1692,1.3970602189617621e-08
1691,1.3970602189617621e-08
1688,1.3970602189617621e-08
1687,1.3970602189617621e-08
1686,1.3970602189617621e-08
1685,1.3970602189617621e-08
1684,1.3970602189617621e-08
1683,1.3970602189617621e-08
1681,1.3970602189617621e-08
1694,1.3970602189617621e-08
1680,1.3970602189617621e-08
1679,1.3970602189617621e-08
1678,1.3970602189617621e-08
1677,1.3970602189617621e-08
1676,1.3970602189617621e-08
1674,1.3970602189617621e-08
1673,1.3970602189617621e-08
1672,1.3970602189617621e-08
1693,1.3970602189617621e-08
1695,1.3970602189617621e-08
1668,1.3970602189617621e-08
1709,1.3970602189617621e-08
1717,1.3970602189617621e-08
1716,1.3970602189617621e-08
1715,1.3970602189617621e-08
1714,1.3970602189617621e-08
1713,1.3970602189617621e-08
1712,1.3970602189617621e-08
1711,1.3970602189617621e-08
1710,1.3970602189617621e-08
1707,1.3970602189617621e-08
1696,1.3970602189617621e-08
1706,1.3970602189617621e-08
1705,1.3970602189617621e-08
1704,1.3970602189617621e-08
1703,1.3970602189617621e-08
1702,1.3970602189617621e-08
1699,1.3970602189617621e-08
1698,1.3970602189617621e-08
1697,1.3970602189617621e-08
1671,1.3970602189617621e-08
1667,1.3970602189617621e-08
1719,1.3970602189617621e-08
1632,1.3970602189617621e-08
1640,1.3970602189617621e-08
1639,1.3970602189617621e-08
1638,1.3970602189617621e-08
1637,1.3970602189617621e-08
1636,1.3970602189617621e-08
1635,1.3970602189617621e-08
1634,1.3970602189617621e-08
1633,1.3970602189617621e-08
1631,1.3970602189617621e-08
1642,1.3970602189617621e-08
1630,1.3970602189617621e-08
1629,1.3970602189617621e-08
1628,1.3970602189617621e-08
1627,1.3970602189617621e-08
1626,1.3970602189617621e-08
1625,1.3970602189617621e-08
1623,1.3970602189617621e-08
1622,1.3970602189617621e-08
1641,1.3970602189617621e-08
1644,1.3970602189617621e-08
1666,1.3970602189617621e-08
1655,1.3970602189617621e-08
1665,1.3970602189617621e-08
1664,1.3970602189617621e-08
1662,1.3970602189617621e-08
1661,1.3970602189617621e-08
1660,1.3970602189617621e-08
1659,1.3970602189617621e-08
1658,1.3970602189617621e-08
1657,1.3970602189617621e-08
1654,1.3970602189617621e-08
1645,1.3970602189617621e-08
1653,1.3970602189617621e-08
1652,1.3970602189617621e-08
1651,1.3970602189617621e-08
1650,1.3970602189617621e-08
1649,1.3970602189617621e-08
1648,1.3970602189617621e-08
1647,1.3970602189617621e-08
1646,1.3970602189617621e-08
1718,1.3970602189617621e-08
1720,1.3970602189617621e-08
1818,1.3970602189617621e-08
1784,1.3970602189617621e-08
1793,1.3970602189617621e-08
1792,1.3970602189617621e-08
1791,1.3970602189617621e-08
1790,1.3970602189617621e-08
1789,1.3970602189617621e-08
1788,1.3970602189617621e-08
1786,1.3970602189617621e-08
1785,1.3970602189617621e-08
1783,1.3970602189617621e-08
1795,1.3970602189617621e-08
1782,1.3970602189617621e-08
1781,1.3970602189617621e-08
1780,1.3970602189617621e-08
1778,1.3970602189617621e-08
1777,1.3970602189617621e-08
1776,1.3970602189617621e-08
1775,1.3970602189617621e-08
1774,1.3970602189617621e-08
1794,1.3970602189617621e-08
1796,1.3970602189617621e-08
1772,1.3970602189617621e-08
1808,1.3970602189617621e-08
1817,1.3970602189617621e-08
1816,1.3970602189617621e-08
1815,1.3970602189617621e-08
1814,1.3970602189617621e-08
1813,1.3970602189617621e-08
1812,1.3970602189617621e-08
1811,1.3970602189617621e-08
1809,1.3970602189617621e-08
1807,1.3970602189617621e-08
1797,1.3970602189617621e-08
1806,1.3970602189617621e-08
1805,1.3970602189617621e-08
1804,1.3970602189617621e-08
1803,1.3970602189617621e-08
1801,1.3970602189617621e-08
1800,1.3970602189617621e-08
1799,1.3970602189617621e-08
1798,1.3970602189617621e-08
1773,1.3970602189617621e-08
1770,1.3970602189617621e-08
1721,1.3970602189617621e-08
1732,1.3970602189617621e-08
1740,1.3970602189617621e-08
1739,1.3970602189617621e-08
1738,1.3970602189617621e-08
1737,1.3970602189617621e-08
1736,1.3970602189617621e-08
1735,1.3970602189617621e-08
1734,1.3970602189617621e-08
1733,1.3970602189617621e-08
1730,1.3970602189617621e-08
1742,1.3970602189617621e-08
1729,1.3970602189617621e-08
1728,1.3970602189617621e-08
1727,1.3970602189617621e-08
1726,1.3970602189617621e-08
1725,1.3970602189617621e-08
1724,1.3970602189617621e-08
1723,1.3970602189617621e-08
1722,1.3970602189617621e-08
1741,1.3970602189617621e-08
1745,1.3970602189617621e-08
1768,1.3970602189617621e-08
1757,1.3970602189617621e-08
1767,1.3970602189617621e-08
1766,1.3970602189617621e-08
1763,1.3970602189617621e-08
1762,1.3970602189617621e-08
1761,1.3970602189617621e-08
1760,1.3970602189617621e-08
1759,1.3970602189617621e-08
1758,1.3970602189617621e-08
1756,1.3970602189617621e-08
1746,1.3970602189617621e-08
1755,1.3970602189617621e-08
1754,1.3970602189617621e-08
1753,1.3970602189617621e-08
1751,1.3970602189617621e-08
1750,1.3970602189617621e-08
1749,1.3970602189617621e-08
1748,1.3970602189617621e-08
1747,1.3970602189617621e-08
2009,1.3970602189617621e-08
2010,1.3970602189617621e-08
2011,1.3970602189617621e-08
2272,1.3970602189617621e-08
2280,1.3970602189617621e-08
2279,1.3970602189617621e-08
2278,1.3970602189617621e-08
2277,1.3970602189617621e-08
2276,1.3970602189617621e-08
2275,1.3970602189617621e-08
2274,1.3970602189617621e-08
2273,1.3970602189617621e-08
2271,1.3970602189617621e-08
2282,1.3970602189617621e-08
2270,1.3970602189617621e-08
2269,1.3970602189617621e-08
2268,1.3970602189617621e-08
2267,1.3970602189617621e-08
2265,1.3970602189617621e-08
2264,1.3970602189617621e-08
2263,1.3970602189617621e-08
2261,1.3970602189617621e-08
2281,1.3970602189617621e-08
2283,1.3970602189617621e-08
2259,1.3970602189617621e-08
2295,1.3970602189617621e-08
2304,1.3970602189617621e-08
2303,1.3970602189617621e-08
2302,1.3970602189617621e-08
